electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.422321,3.676837,0.403945,3.921,-8.31,2,12,14,1023,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386,0,1
0.417386,6.100633,0.412403,2.241,-8.486,2,12,15,1024,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0,1
0.516824,4.888735,0.0,0.584,-9.094,2,12,16,1025,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386,0,1
0.681989,3.676837,0.0,0.0,-9.922,2,12,17,1026,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.72488,3.676837,0.501609,0.0,-10.128,2,12,18,1027,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.678564,6.100633,0.876202,0.0,-10.271,2,12,19,1028,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386,0,1
0.93047,4.888735,1.015288,0.0,-10.435,2,12,20,1029,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386,0,1
0.429649,2.464939,0.0,0.0,-10.683,2,12,21,1030,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386,0,1
0.372825,3.676837,0.0,0.0,-11.027,2,12,22,1031,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386,0,1
0.277513,0.041142,0.0,0.0,-11.558,2,12,23,1032,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0,1
0.242584,3.676837,0.0,0.0,-11.941,2,13,0,1033,1.0,0.0,0.5000000000000001,0.8660254037844386,0,1
0.222543,3.676837,0.0,0.0,-11.983,2,13,1,1034,0.9629172873477994,0.2697967711570243,0.5000000000000001,0.8660254037844386,0,1
0.207628,3.676837,0.0,0.0,-12.452,2,13,2,1035,0.8544194045464886,0.5195839500354336,0.5000000000000001,0.8660254037844386,0,1
0.201761,3.676837,0.0,0.0,-13.147,2,13,3,1036,0.6825531432186541,0.730835964278124,0.5000000000000001,0.8660254037844386,0,1
0.211501,2.464939,0.0,0.0,-13.305,2,13,4,1037,0.4600650377311522,0.8878852184023752,0.5000000000000001,0.8660254037844386,0,1
0.240005,3.676837,0.448853,0.0,-13.469,2,13,5,1038,0.20345601305263397,0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.344936,6.100633,0.0,0.007,-13.83,2,13,6,1039,-0.06824241336467088,0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.394513,2.464939,0.450356,1.734,-13.128,2,13,7,1040,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,0,1
0.406082,4.888735,0.458543,5.184,-11.596,2,13,8,1041,-0.5766803221148671,0.8169698930104421,0.5000000000000001,0.8660254037844386,0,1
0.411084,0.041142,0.549667,7.136,-10.158,2,13,9,1042,-0.7757112907044199,0.6310879443260526,0.5000000000000001,0.8660254037844386,0,1
0.398867,1.25304,0.0,7.928,-8.647,2,13,10,1043,-0.9172113015054528,0.3984010898462418,0.5000000000000001,0.8660254037844386,0,1
0.412572,1.25304,0.750628,7.575,-7.195,2,13,11,1044,-0.9906859460363308,0.13616664909624665,0.5000000000000001,0.8660254037844386,0,1
0.427302,1.25304,0.018523,5.302,-6.094,2,13,12,1045,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386,0,1
0.410097,2.464939,0.0,3.965,-5.325,2,13,13,1046,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386,0,1
