electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.411284,2.464939,1.810414,3.679,-10.333,1,14,9,322,-0.7757112907044199,0.6310879443260526,0.8660254037844387,0.49999999999999994,0,1
0.399042,4.888735,1.980778,4.904,-9.405,1,14,10,323,-0.9172113015054528,0.3984010898462418,0.8660254037844387,0.49999999999999994,0,1
0.412678,4.888735,0.0,5.131,-8.374,1,14,11,324,-0.9906859460363308,0.13616664909624665,0.8660254037844387,0.49999999999999994,0,1
0.427354,2.464939,0.0,4.997,-7.391,1,14,12,325,-0.9906859460363308,-0.1361666490962464,0.8660254037844387,0.49999999999999994,0,1
0.410142,2.465149,0.0,5.152,-6.656,1,14,13,326,-0.9172113015054532,-0.3984010898462412,0.8660254037844387,0.49999999999999994,0,1
0.423449,1.249611,0.0,4.274,-6.143,1,14,14,327,-0.7757112907044198,-0.6310879443260528,0.8660254037844387,0.49999999999999994,0,1
0.423431,0.650519,0.0,2.131,-6.182,1,14,15,328,-0.5766803221148672,-0.816969893010442,0.8660254037844387,0.49999999999999994,0,1
0.570551,2.464939,1.099576,0.095,-7.424,1,14,16,329,-0.3348796121709864,-0.9422609221188204,0.8660254037844387,0.49999999999999994,0,1
0.705264,4.282786,0.644173,0.0,-8.443,1,14,17,330,-0.06824241336467135,-0.9976687691905392,0.8660254037844387,0.49999999999999994,0,1
0.67091,3.673408,0.0,0.0,-8.93,1,14,18,331,0.20345601305263417,-0.9790840876823228,0.8660254037844387,0.49999999999999994,0,1
0.557523,3.676837,0.817867,0.0,-9.265,1,14,19,332,0.46006503773115237,-0.8878852184023751,0.8660254037844387,0.49999999999999994,0,1
0.469176,3.676837,0.0,0.0,-9.39,1,14,20,333,0.6825531432186536,-0.7308359642781246,0.8660254037844387,0.49999999999999994,0,1
0.40841,4.888735,0.559753,0.0,-9.222,1,14,21,334,0.8544194045464881,-0.5195839500354343,0.8660254037844387,0.49999999999999994,0,1
0.354601,6.100633,0.163904,0.0,-8.949,1,14,22,335,0.9629172873477992,-0.2697967711570244,0.8660254037844387,0.49999999999999994,0,1
0.276284,6.710011,0.0,0.0,-8.812,1,14,23,336,1.0,-2.4492935982947064e-16,0.8660254037844387,0.49999999999999994,0,1
0.241389,3.673408,0.470052,0.0,-8.788,1,15,0,337,1.0,0.0,0.8660254037844387,0.49999999999999994,0,1
0.22142,3.676837,0.0,0.0,-8.667,1,15,1,338,0.9629172873477994,0.2697967711570243,0.8660254037844387,0.49999999999999994,0,1
0.206539,4.888735,0.0,0.0,-8.284,1,15,2,339,0.8544194045464886,0.5195839500354336,0.8660254037844387,0.49999999999999994,0,1
0.200706,3.676837,0.0,0.0,-7.794,1,15,3,340,0.6825531432186541,0.730835964278124,0.8660254037844387,0.49999999999999994,0,1
0.21046,3.676837,0.0,0.0,-7.518,1,15,4,341,0.4600650377311522,0.8878852184023752,0.8660254037844387,0.49999999999999994,0,1
0.239135,3.676837,0.0,0.0,-7.712,1,15,5,342,0.20345601305263397,0.9790840876823228,0.8660254037844387,0.49999999999999994,0,1
0.344273,6.104061,0.0,0.0,-8.415,1,15,6,343,-0.06824241336467088,0.9976687691905392,0.8660254037844387,0.49999999999999994,0,1
0.393835,4.888735,0.557211,0.976,-8.775,1,15,7,344,-0.33487961217098616,0.9422609221188205,0.8660254037844387,0.49999999999999994,0,1
1.028666,2.462818,2.733949,4.397,-7.566,1,15,8,345,-0.5766803221148671,0.8169698930104421,0.8660254037844387,0.49999999999999994,0,1
0.411284,3.677979,2.53982,6.711,-5.999,1,15,9,346,-0.7757112907044199,0.6310879443260526,0.8660254037844387,0.49999999999999994,0,1
0.399042,4.279525,0.0,8.062,-4.135,1,15,10,347,-0.9172113015054528,0.3984010898462418,0.8660254037844387,0.49999999999999994,0,1
0.412678,3.070888,0.0,8.59,-2.068,1,15,11,348,-0.9906859460363308,0.13616664909624665,0.8660254037844387,0.49999999999999994,0,1
0.427354,3.067459,0.785062,8.378,-0.557,1,15,12,349,-0.9906859460363308,-0.1361666490962464,0.8660254037844387,0.49999999999999994,0,1
0.410142,6.100633,0.0,7.455,0.443,1,15,13,350,-0.9172113015054532,-0.3984010898462412,0.8660254037844387,0.49999999999999994,0,1
0.423449,7.312532,0.0,5.727,0.898,1,15,14,351,-0.7757112907044198,-0.6310879443260528,0.8660254037844387,0.49999999999999994,0,1
0.423431,6.100633,0.0,3.004,0.657,1,15,15,352,-0.5766803221148672,-0.816969893010442,0.8660254037844387,0.49999999999999994,0,1
0.532154,2.465121,0.537251,0.163,-0.356,1,15,16,353,-0.3348796121709864,-0.9422609221188204,0.8660254037844387,0.49999999999999994,0,1
0.705264,1.858989,0.0,0.0,-1.159,1,15,17,354,-0.06824241336467135,-0.9976687691905392,0.8660254037844387,0.49999999999999994,0,1
0.67091,3.676837,0.824238,0.0,-1.684,1,15,18,355,0.20345601305263417,-0.9790840876823228,0.8660254037844387,0.49999999999999994,0,1
0.557523,1.852336,0.0,0.0,-2.04,1,15,19,356,0.46006503773115237,-0.8878852184023751,0.8660254037844387,0.49999999999999994,0,1
0.469176,0.041142,0.392388,0.0,-2.417,1,15,20,357,0.6825531432186536,-0.7308359642781246,0.8660254037844387,0.49999999999999994,0,1
0.40841,2.464939,0.0,0.0,-2.823,1,15,21,358,0.8544194045464881,-0.5195839500354343,0.8660254037844387,0.49999999999999994,0,1
0.354601,2.464939,0.0,0.0,-3.081,1,15,22,359,0.9629172873477992,-0.2697967711570244,0.8660254037844387,0.49999999999999994,0,1
0.276284,2.464939,0.0,0.0,-3.303,1,15,23,360,1.0,-2.4492935982947064e-16,0.8660254037844387,0.49999999999999994,0,1
0.242584,6.100633,0.0,0.0,-0.36,2,1,0,745,1.0,0.0,0.5000000000000001,0.8660254037844386,0,1
0.222543,7.312532,0.0,0.0,-0.348,2,1,1,746,0.9629172873477994,0.2697967711570243,0.5000000000000001,0.8660254037844386,0,1
0.207628,4.888735,0.0,0.0,-0.405,2,1,2,747,0.8544194045464886,0.5195839500354336,0.5000000000000001,0.8660254037844386,0,1
0.201761,0.041142,0.0,0.0,-0.478,2,1,3,748,0.6825531432186541,0.730835964278124,0.5000000000000001,0.8660254037844386,0,1
0.211501,4.888735,0.0,0.0,-0.632,2,1,4,749,0.4600650377311522,0.8878852184023752,0.5000000000000001,0.8660254037844386,0,1
0.240005,4.888735,0.0,0.0,-0.916,2,1,5,750,0.20345601305263397,0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.344936,6.100633,0.578158,0.0,-1.171,2,1,6,751,-0.06824241336467088,0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.394513,2.464939,0.0,0.021,-1.368,2,1,7,752,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,0,1
0.406082,5.498112,0.873784,0.207,-1.451,2,1,8,753,-0.5766803221148671,0.8169698930104421,0.5000000000000001,0.8660254037844386,0,1
0.463769,5.494684,0.0,0.467,-1.553,2,1,9,754,-0.7757112907044199,0.6310879443260526,0.5000000000000001,0.8660254037844386,0,1
0.398867,2.870047,0.0,0.74,-1.665,2,1,10,755,-0.9172113015054528,0.3984010898462418,0.5000000000000001,0.8660254037844386,0,1
0.412572,2.259695,0.239468,0.966,-1.78,2,1,11,756,-0.9906859460363308,0.13616664909624665,0.5000000000000001,0.8660254037844386,0,1
0.427302,3.067459,0.204626,0.995,-1.965,2,1,12,757,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386,0,1
0.410097,0.041142,1.658461,0.749,-2.18,2,1,13,758,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386,0,1
0.422321,3.676837,0.0,0.682,-2.439,2,1,14,759,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386,0,1
0.417386,6.100633,0.0,0.36,-2.988,2,1,15,760,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0,1
0.516824,2.465149,0.0,0.022,-3.88,2,1,16,761,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386,0,1
0.681989,4.888735,0.0,0.0,-4.786,2,1,17,762,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.654057,5.290585,0.450827,0.0,-5.418,2,1,18,763,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.56213,3.676837,0.626252,0.0,-5.935,2,1,19,764,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386,0,1
0.490871,4.885306,0.0,0.0,-6.13,2,1,20,765,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386,0,1
0.429649,7.312532,0.0,0.0,-6.243,2,1,21,766,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386,0,1
0.372825,6.100633,0.403641,0.0,-6.354,2,1,22,767,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386,0,1
0.277513,1.25304,0.0,0.0,-6.528,2,1,23,768,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0,1
0.242584,3.676837,0.0,0.0,-6.677,2,2,0,769,1.0,0.0,0.5000000000000001,0.8660254037844386,0,1
0.268552,3.676837,0.456477,0.0,-6.849,2,2,1,770,0.9629172873477994,0.2697967711570243,0.5000000000000001,0.8660254037844386,0,1
0.207628,4.888735,0.0,0.0,-6.953,2,2,2,771,0.8544194045464886,0.5195839500354336,0.5000000000000001,0.8660254037844386,0,1
0.201761,6.100633,0.0,0.0,-7.041,2,2,3,772,0.6825531432186541,0.730835964278124,0.5000000000000001,0.8660254037844386,0,1
0.211501,4.888735,0.0,0.0,-7.276,2,2,4,773,0.4600650377311522,0.8878852184023752,0.5000000000000001,0.8660254037844386,0,1
0.240005,3.676837,0.0,0.0,-7.672,2,2,5,774,0.20345601305263397,0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.825394,6.100633,1.075841,0.0,-8.193,2,2,6,775,-0.06824241336467088,0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.394513,4.888735,0.0,0.69,-8.639,2,2,7,776,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,0,1
0.406082,5.701238,0.697525,2.68,-8.554,2,2,8,777,-0.5766803221148671,0.8169698930104421,0.5000000000000001,0.8660254037844386,0,1
0.411084,5.292701,0.0,6.622,-8.147,2,2,9,778,-0.7757112907044199,0.6310879443260526,0.5000000000000001,0.8660254037844386,0,1
0.398867,4.281643,0.0,8.344,-7.694,2,2,10,779,-0.9172113015054528,0.3984010898462418,0.5000000000000001,0.8660254037844386,0,1
0.412572,2.464939,0.0,9.433,-7.406,2,2,11,780,-0.9906859460363308,0.13616664909624665,0.5000000000000001,0.8660254037844386,0,1
0.427302,3.676837,0.0,9.551,-7.145,2,2,12,781,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386,0,1
0.410097,4.885306,0.0,8.664,-6.998,2,2,13,782,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386,0,1
0.422321,2.464939,0.0,6.933,-7.037,2,2,14,783,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386,0,1
0.417386,3.676837,0.778473,3.935,-7.47,2,2,15,784,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0,1
0.516824,3.676837,0.878915,0.531,-8.761,2,2,16,785,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386,0,1
0.681989,7.312532,0.0,0.0,-9.903,2,2,17,786,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.654057,2.464939,0.0,0.0,-10.155,2,2,18,787,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
