electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.357869,0.0,0.41177,0.0,8.121,6,1,20,3645,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.0,0.0,7.721,6,1,21,3646,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.0,0.0,7.538,6,1,22,3647,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.405708,0.0,7.464,6,1,23,3648,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.189816,0.0,0.0,0.0,7.451,6,2,0,3649,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.0,0.0,0.0,7.578,6,2,1,3650,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,1.225673,0.0,0.0,7.845,6,2,2,3651,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.013895,0.0,0.0,7.995,6,2,3,3652,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,0.02076,0.0,0.023,8.387,6,2,4,3653,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.185228,0.027569,0.0,0.55,9.435,6,2,5,3654,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.275233,0.027686,0.0,2.261,10.702,6,2,6,3655,-0.06824241336467088,0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.309733,0.008144,0.392317,4.39,12.972,6,2,7,3656,-0.33487961217098616,0.9422609221188205,-1.0,1.2246467991473532e-16,1,0
0.313336,4.0e-6,0.443678,6.229,15.453,6,2,8,3657,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1,0
0.312754,0.0,0.0,7.638,16.477,6,2,9,3658,-0.7757112907044199,0.6310879443260526,-1.0,1.2246467991473532e-16,1,0
0.302281,0.0,0.0,8.556,16.842,6,2,10,3659,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1,0
0.312397,0.0,0.0,8.97,17.062,6,2,11,3660,-0.9906859460363308,0.13616664909624665,-1.0,1.2246467991473532e-16,1,0
0.324206,0.0,0.0,8.876,17.258,6,2,12,3661,-0.9906859460363308,-0.1361666490962464,-1.0,1.2246467991473532e-16,1,0
0.310199,0.0,0.0,8.278,17.408,6,2,13,3662,-0.9172113015054532,-0.3984010898462412,-1.0,1.2246467991473532e-16,1,0
0.320196,0.0,0.0,7.174,17.446,6,2,14,3663,-0.7757112907044198,-0.6310879443260528,-1.0,1.2246467991473532e-16,1,0
0.310149,0.0,0.811466,5.57,17.31,6,2,15,3664,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1,0
0.378989,0.0,0.0,3.582,17.016,6,2,16,3665,-0.3348796121709864,-0.9422609221188204,-1.0,1.2246467991473532e-16,1,0
0.494534,0.0,0.0,1.524,16.318,6,2,17,3666,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.44695,0.0,0.465748,0.415,14.619,6,2,18,3667,0.20345601305263417,-0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.375793,0.0,0.45034,0.0,12.573,6,2,19,3668,0.46006503773115237,-0.8878852184023751,-1.0,1.2246467991473532e-16,1,0
0.406041,0.0,0.0,0.0,11.854,6,2,20,3669,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.0,0.0,11.444,6,2,21,3670,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.0,0.0,11.22,6,2,22,3671,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.0,0.0,11.111,6,2,23,3672,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.189816,0.0,0.0,0.0,10.921,6,3,0,3673,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.0,0.0,0.0,10.492,6,3,1,3674,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,0.0,0.0,0.0,9.979,6,3,2,3675,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.006887,0.0,0.0,9.612,6,3,3,3676,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,0.00017,0.0,0.025,9.524,6,3,4,3677,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.185228,0.020697,0.394943,0.605,11.111,6,3,5,3678,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.275233,0.020756,0.0,2.212,12.502,6,3,6,3679,-0.06824241336467088,0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.309733,2.4e-5,0.0,4.249,14.674,6,3,7,3680,-0.33487961217098616,0.9422609221188205,-1.0,1.2246467991473532e-16,1,0
0.313336,0.0,0.61217,6.052,16.798,6,3,8,3681,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1,0
0.312754,0.0,0.518755,7.43,18.056,6,3,9,3682,-0.7757112907044199,0.6310879443260526,-1.0,1.2246467991473532e-16,1,0
0.302281,0.0,0.0,8.317,19.137,6,3,10,3683,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1,0
0.312397,0.0,0.0,8.688,20.068,6,3,11,3684,-0.9906859460363308,0.13616664909624665,-1.0,1.2246467991473532e-16,1,0
0.324206,0.0,0.0,8.551,20.744,6,3,12,3685,-0.9906859460363308,-0.1361666490962464,-1.0,1.2246467991473532e-16,1,0
0.310199,0.0,0.0,7.964,21.128,6,3,13,3686,-0.9172113015054532,-0.3984010898462412,-1.0,1.2246467991473532e-16,1,0
0.320196,0.0,0.0,6.91,21.124,6,3,14,3687,-0.7757112907044198,-0.6310879443260528,-1.0,1.2246467991473532e-16,1,0
0.310149,0.0,0.0,5.394,20.826,6,3,15,3688,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1,0
0.440431,0.0,0.450031,3.492,20.566,6,3,16,3689,-0.3348796121709864,-0.9422609221188204,-1.0,1.2246467991473532e-16,1,0
0.531682,0.0,0.0,1.514,20.051,6,3,17,3690,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
1.186751,0.0,1.230878,0.465,18.496,6,3,18,3691,0.20345601305263417,-0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.375793,0.0,0.34252,0.0,16.429,6,3,19,3692,0.46006503773115237,-0.8878852184023751,-1.0,1.2246467991473532e-16,1,0
0.357869,0.0,0.0,0.0,15.661,6,3,20,3693,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.491123,0.0,15.052,6,3,21,3694,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.0,0.0,14.47,6,3,22,3695,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.0,0.0,14.002,6,3,23,3696,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.189816,0.0,0.0,0.0,13.611,6,4,0,3697,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.0,0.0,0.0,13.235,6,4,1,3698,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,0.0,0.0,0.0,12.876,6,4,2,3699,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.0,0.0,0.0,12.62,6,4,3,3700,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,3.5e-5,0.0,0.026,12.739,6,4,4,3701,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.185228,0.00686,0.0,0.439,13.719,6,4,5,3702,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.275233,5.0e-6,0.484442,1.129,14.577,6,4,6,3703,-0.06824241336467088,0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.309733,0.0,0.0,2.533,16.009,6,4,7,3704,-0.33487961217098616,0.9422609221188205,-1.0,1.2246467991473532e-16,1,0
0.313336,0.0,0.0,3.995,17.972,6,4,8,3705,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1,0
0.312754,0.0,0.0,5.554,19.369,6,4,9,3706,-0.7757112907044199,0.6310879443260526,-1.0,1.2246467991473532e-16,1,0
0.302281,0.0,0.392247,6.522,20.296,6,4,10,3707,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1,0
0.312397,0.0,0.0,7.006,21.176,6,4,11,3708,-0.9906859460363308,0.13616664909624665,-1.0,1.2246467991473532e-16,1,0
0.324206,0.0,0.0,6.724,22.046,6,4,12,3709,-0.9906859460363308,-0.1361666490962464,-1.0,1.2246467991473532e-16,1,0
0.310199,0.0,0.63592,6.359,22.975,6,4,13,3710,-0.9172113015054532,-0.3984010898462412,-1.0,1.2246467991473532e-16,1,0
0.353642,0.0,0.410595,5.63,23.75,6,4,14,3711,-0.7757112907044198,-0.6310879443260528,-1.0,1.2246467991473532e-16,1,0
0.310149,0.0,5.471313,4.324,24.078,6,4,15,3712,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1,0
0.378989,0.0,1.108931,2.809,23.997,6,4,16,3713,-0.3348796121709864,-0.9422609221188204,-1.0,1.2246467991473532e-16,1,0
0.494534,0.0,0.0,1.347,23.628,6,4,17,3714,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.44695,0.0,0.454748,0.405,22.53,6,4,18,3715,0.20345601305263417,-0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.375793,0.0,0.0,0.0,21.221,6,4,19,3716,0.46006503773115237,-0.8878852184023751,-1.0,1.2246467991473532e-16,1,0
0.357869,0.0,0.440986,0.0,20.591,6,4,20,3717,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.0,0.0,20.026,6,4,21,3718,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.417313,0.0,19.37,6,4,22,3719,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.0,0.0,18.557,6,4,23,3720,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.189816,0.0,0.0,0.0,17.473,6,5,0,3721,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.0,0.0,0.0,16.194,6,5,1,3722,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,0.0,0.0,0.0,14.916,6,5,2,3723,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.0,0.0,0.0,13.439,6,5,3,3724,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,0.0,0.0,0.028,12.294,6,5,4,3725,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.185228,0.0,0.0,0.515,12.042,6,5,5,3726,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.275233,0.0,0.0,0.925,12.208,6,5,6,3727,-0.06824241336467088,0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.309733,0.0,0.392346,2.178,12.684,6,5,7,3728,-0.33487961217098616,0.9422609221188205,-1.0,1.2246467991473532e-16,1,0
0.313336,0.0,0.0,4.308,13.619,6,5,8,3729,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1,0
0.312754,0.0,0.0,6.571,14.545,6,5,9,3730,-0.7757112907044199,0.6310879443260526,-1.0,1.2246467991473532e-16,1,0
0.302281,0.0,0.0,7.959,15.091,6,5,10,3731,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1,0
0.312397,0.0,0.0,8.439,15.358,6,5,11,3732,-0.9906859460363308,0.13616664909624665,-1.0,1.2246467991473532e-16,1,0
0.324206,0.0,0.0,8.21,15.391,6,5,12,3733,-0.9906859460363308,-0.1361666490962464,-1.0,1.2246467991473532e-16,1,0
0.310199,0.0,0.471302,7.221,15.018,6,5,13,3734,-0.9172113015054532,-0.3984010898462412,-1.0,1.2246467991473532e-16,1,0
0.320196,0.0,0.0,6.01,14.554,6,5,14,3735,-0.7757112907044198,-0.6310879443260528,-1.0,1.2246467991473532e-16,1,0
0.310149,0.0,0.0,5.068,14.314,6,5,15,3736,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1,0
0.378989,0.0,0.0,3.213,13.678,6,5,16,3737,-0.3348796121709864,-0.9422609221188204,-1.0,1.2246467991473532e-16,1,0
0.494534,0.0,0.0,1.547,12.599,6,5,17,3738,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.44695,0.0,0.474292,0.441,11.323,6,5,18,3739,0.20345601305263417,-0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.375793,0.0,0.0,0.0,10.245,6,5,19,3740,0.46006503773115237,-0.8878852184023751,-1.0,1.2246467991473532e-16,1,0
0.44244,0.0,0.425839,0.0,9.808,6,5,20,3741,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.0,0.0,9.704,6,5,21,3742,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.0,0.0,9.727,6,5,22,3743,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.0,0.0,9.734,6,5,23,3744,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.189816,0.006912,0.392389,0.0,9.868,6,6,0,3745,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.007033,0.0,0.0,10.017,6,6,1,3746,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,0.01392,0.0,0.0,10.227,6,6,2,3747,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.020787,0.0,0.0,10.474,6,6,3,3748,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,1.232722,0.0,0.027,10.594,6,6,4,3749,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.185228,1.239505,0.0,0.651,11.683,6,6,5,3750,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.275233,0.027697,0.0,2.215,13.081,6,6,6,3751,-0.06824241336467088,0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.356033,0.003586,0.0,4.257,14.449,6,6,7,3752,-0.33487961217098616,0.9422609221188205,-1.0,1.2246467991473532e-16,1,0
0.313336,4.0e-6,0.994815,6.046,15.511,6,6,8,3753,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1,0
0.312754,0.0,3.629169,7.373,16.583,6,6,9,3754,-0.7757112907044199,0.6310879443260526,-1.0,1.2246467991473532e-16,1,0
0.341925,0.0,0.194234,8.29,17.403,6,6,10,3755,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1,0
0.312397,0.0,0.0,8.686,17.846,6,6,11,3756,-0.9906859460363308,0.13616664909624665,-1.0,1.2246467991473532e-16,1,0
0.324206,0.0,0.392343,8.573,18.084,6,6,12,3757,-0.9906859460363308,-0.1361666490962464,-1.0,1.2246467991473532e-16,1,0
0.310199,0.0,0.0,7.967,18.191,6,6,13,3758,-0.9172113015054532,-0.3984010898462412,-1.0,1.2246467991473532e-16,1,0
0.320196,0.0,0.0,6.865,18.133,6,6,14,3759,-0.7757112907044198,-0.6310879443260528,-1.0,1.2246467991473532e-16,1,0
0.310149,0.0,0.496305,5.31,17.803,6,6,15,3760,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1,0
0.412164,0.0,0.0,3.428,17.34,6,6,16,3761,-0.3348796121709864,-0.9422609221188204,-1.0,1.2246467991473532e-16,1,0
0.494534,0.0,0.0,1.562,16.757,6,6,17,3762,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.834883,0.0,0.994995,0.538,15.433,6,6,18,3763,0.20345601305263417,-0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.601907,0.0,0.42136,0.0,13.775,6,6,19,3764,0.46006503773115237,-0.8878852184023751,-1.0,1.2246467991473532e-16,1,0
0.357869,0.0,0.0,0.0,13.157,6,6,20,3765,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.0,0.0,13.069,6,6,21,3766,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.0,0.0,13.354,6,6,22,3767,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.0,0.0,14.044,6,6,23,3768,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.189816,0.0,0.0,0.0,14.473,6,7,0,3769,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.0,0.0,0.0,14.523,6,7,1,3770,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,0.0,0.0,0.0,14.47,6,7,2,3771,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.0,0.0,0.0,14.33,6,7,3,3772,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,0.0,0.0,0.0,14.698,6,7,4,3773,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.239307,0.0,0.0,0.185,15.117,6,7,5,3774,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.286194,0.0,0.401296,0.917,15.769,6,7,6,3775,-0.06824241336467088,0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.389084,0.0,0.0,1.784,16.918,6,7,7,3776,-0.33487961217098616,0.9422609221188205,-1.0,1.2246467991473532e-16,1,0
0.313336,0.0,0.0,2.993,18.598,6,7,8,3777,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1,0
0.312754,0.0,0.423183,2.391,19.542,6,7,9,3778,-0.7757112907044199,0.6310879443260526,-1.0,1.2246467991473532e-16,1,0
0.302281,0.0,0.521638,3.309,20.455,6,7,10,3779,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1,0
0.312397,0.0,0.0,3.814,21.571,6,7,11,3780,-0.9906859460363308,0.13616664909624665,-1.0,1.2246467991473532e-16,1,0
0.324206,0.0,0.0,3.072,22.154,6,7,12,3781,-0.9906859460363308,-0.1361666490962464,-1.0,1.2246467991473532e-16,1,0
0.310199,0.0,0.0,2.472,22.223,6,7,13,3782,-0.9172113015054532,-0.3984010898462412,-1.0,1.2246467991473532e-16,1,0
0.320196,0.0,0.0,2.187,22.085,6,7,14,3783,-0.7757112907044198,-0.6310879443260528,-1.0,1.2246467991473532e-16,1,0
0.310149,0.0,0.0,1.833,22.072,6,7,15,3784,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1,0
0.378989,0.0,0.0,1.043,21.885,6,7,16,3785,-0.3348796121709864,-0.9422609221188204,-1.0,1.2246467991473532e-16,1,0
0.494534,0.0,0.0,0.721,21.597,6,7,17,3786,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.44695,0.0,0.41192,0.246,21.121,6,7,18,3787,0.20345601305263417,-0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.375793,0.0,0.434279,0.0,20.57,6,7,19,3788,0.46006503773115237,-0.8878852184023751,-1.0,1.2246467991473532e-16,1,0
0.357869,0.0,0.0,0.0,20.374,6,7,20,3789,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.0,0.0,19.987,6,7,21,3790,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.399508,0.0,19.038,6,7,22,3791,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.676461,0.0,18.349,6,7,23,3792,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.896322,0.0,1.054084,0.0,17.89,6,8,0,3793,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.0,0.0,0.0,16.637,6,8,1,3794,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,0.0,0.0,0.0,15.785,6,8,2,3795,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.0,0.0,0.0,15.389,6,8,3,3796,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,0.0,0.0,0.0,15.088,6,8,4,3797,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.185228,0.0,1.880848,0.702,15.625,6,8,5,3798,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.275233,0.0,0.0,2.135,16.594,6,8,6,3799,-0.06824241336467088,0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.309733,0.0,0.0,3.701,18.318,6,8,7,3800,-0.33487961217098616,0.9422609221188205,-1.0,1.2246467991473532e-16,1,0
0.313336,0.0,0.0,5.431,20.198,6,8,8,3801,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1,0
0.312754,0.0,0.428136,7.12,21.605,6,8,9,3802,-0.7757112907044199,0.6310879443260526,-1.0,1.2246467991473532e-16,1,0
1.0098,0.0,1.165884,7.9,22.555,6,8,10,3803,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1,0
0.312397,0.0,0.462866,8.05,23.164,6,8,11,3804,-0.9906859460363308,0.13616664909624665,-1.0,1.2246467991473532e-16,1,0
0.324206,0.0,0.0,7.691,23.508,6,8,12,3805,-0.9906859460363308,-0.1361666490962464,-1.0,1.2246467991473532e-16,1,0
0.310199,0.0,0.0,6.854,23.519,6,8,13,3806,-0.9172113015054532,-0.3984010898462412,-1.0,1.2246467991473532e-16,1,0
1.042032,0.0,1.990434,5.221,23.092,6,8,14,3807,-0.7757112907044198,-0.6310879443260528,-1.0,1.2246467991473532e-16,1,0
0.310149,0.0,1.853858,3.4,22.369,6,8,15,3808,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1,0
0.378989,0.0,0.704626,2.336,21.608,6,8,16,3809,-0.3348796121709864,-0.9422609221188204,-1.0,1.2246467991473532e-16,1,0
0.494534,0.0,0.0,1.009,20.507,6,8,17,3810,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1,0
0.44695,0.0,0.0,0.306,19.357,6,8,18,3811,0.20345601305263417,-0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
0.375793,0.0,0.402045,0.0,17.949,6,8,19,3812,0.46006503773115237,-0.8878852184023751,-1.0,1.2246467991473532e-16,1,0
0.357869,0.0,0.0,0.0,17.278,6,8,20,3813,0.6825531432186536,-0.7308359642781246,-1.0,1.2246467991473532e-16,1,0
0.362047,0.0,0.0,0.0,16.784,6,8,21,3814,0.8544194045464881,-0.5195839500354343,-1.0,1.2246467991473532e-16,1,0
0.301347,0.0,0.464978,0.0,16.176,6,8,22,3815,0.9629172873477992,-0.2697967711570244,-1.0,1.2246467991473532e-16,1,0
0.222128,0.0,0.0,0.0,15.572,6,8,23,3816,1.0,-2.4492935982947064e-16,-1.0,1.2246467991473532e-16,1,0
0.189816,0.0,0.631933,0.0,15.09,6,9,0,3817,1.0,0.0,-1.0,1.2246467991473532e-16,1,0
0.172998,0.0,0.0,0.0,14.687,6,9,1,3818,0.9629172873477994,0.2697967711570243,-1.0,1.2246467991473532e-16,1,0
0.160418,0.0,0.0,0.0,14.305,6,9,2,3819,0.8544194045464886,0.5195839500354336,-1.0,1.2246467991473532e-16,1,0
0.156037,0.0,0.0,0.0,13.972,6,9,3,3820,0.6825531432186541,0.730835964278124,-1.0,1.2246467991473532e-16,1,0
0.162272,0.0,0.0,0.026,13.774,6,9,4,3821,0.4600650377311522,0.8878852184023752,-1.0,1.2246467991473532e-16,1,0
0.185228,0.0,0.0,0.667,14.839,6,9,5,3822,0.20345601305263397,0.9790840876823228,-1.0,1.2246467991473532e-16,1,0
