time,NUM_EP,L1,L2,BATCH_SIZE,MEM_SIZE,MIN_EXP_SIZE,season,case,idx,T_FH_plus,T_FH_minus,V_HW_plus,V_HW_minus,profits,comfort,abort
2021-05-31T12:47:58.447,3001,300,600,120,24000,24000,winter,winter_L2_nns_no-abort,2401,9.119765683,0,0,0,-160.0344761,-9.119765683,0
2021-05-31T12:47:55.363,3001,300,600,120,24000,24000,winter,winter_L2_nns_no-abort,3001,67.99969854,0,0,0,-246.4601144,-67.99969854,0
2021-05-31T12:46:48.358,3001,300,600,120,24000,24000,summer,summer_L2_nns_no-abort,901,0,0,0,0,122.6184721,0,0
2021-05-31T12:46:45.346,3001,300,600,120,24000,24000,summer,summer_L2_nns_no-abort,3001,0,0,0,16.8190686,101.0164147,-16.8190686,0
