Temp_FH,Vol_HW,Soc_B,V_HW_plus,V_HW_minus,T_FH_plus,T_FH_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index
20.34325991794467,82.82201318820916,1.9429196119308472,0.0,0.0,0.0,0.0,0.11694875387841115,0.0,3.6974999019077845,0.0,0.18981599807739258,0.0,0.0,0.0,0.0,0.0,0.07949523627758026,0.0,0.07949523627758026,1.0
20.336509811133148,87.64428204132719,0.47469937801361084,0.0,0.0,0.0,0.0,0.02146207990342749,0.0,3.6926428386143275,0.0,0.17299799621105194,0.0,0.0,0.0,0.0,0.0,0.07757262885570526,0.0,0.07757262885570526,2.0
20.329759704321624,92.0620112929797,2.381078623159283e-8,0.0,0.0,0.0,0.0,-0.06965432667352056,0.0,3.6976429530552455,0.0,0.0,0.16041800379753113,0.0,0.0,0.0,0.07176307588815689,0.0,0.0,0.07176307588815689,3.0
20.3230095975101,97.71387055807074,2.381007213614339e-8,0.0,0.0,0.0,0.0,-0.07351562374892318,0.0,3.703928484235491,0.0,0.0,0.15603700280189514,0.0,0.0,0.0,0.08901506662368774,0.0,0.0,0.08901506662368774,4.0
20.316259490698577,90.46451505708279,2.380935804069395e-8,0.0,0.0,0.0,0.0,-0.0648425776200523,0.0,3.718857165745326,0.03514999896287918,0.0,0.12712201476097107,0.0,0.0,0.0,0.08901990205049515,0.0,0.0,0.08901990205049515,5.0
20.309509383887054,94.27846245024861,2.3808643945244512e-8,0.0,0.0,0.0,0.0,0.0,0.0,3.7723572049822125,0.18522800505161285,0.0,0.0,0.3626760207116604,0.0,0.061995986849069595,0.0,0.0,0.0,0.061995986849069595,6.0
20.30275927707553,94.36977812905863,0.36267605423927307,0.0,0.0,0.0,0.0,0.09056752935444418,0.0,3.8262857164655415,0.2752330005168915,0.0,0.0,0.0,0.9056752575561404,0.010391627438366413,0.0,0.0,0.0,0.010391627438366413,7.0
20.296009170264007,102.67001573613513,0.36266517639160156,0.0,0.0,0.0,0.0,0.0,0.0,3.879642840794155,0.30973300337791443,0.0,0.0,1.0858888179063797,0.0,0.1205780953168869,0.0,0.0,0.0,0.1205780953168869,8.0
20.289259063452484,93.19475078118123,1.4485430717468262,0.0,0.0,0.0,0.0,0.1675075716776675,0.0,3.9374285561697824,0.31333601474761963,0.0,0.0,0.0,1.675075650215149,0.10348820686340332,0.0,0.0,0.0,0.10348820686340332,9.0
20.28250895664096,76.8659595004394,1.4484996795654297,0.0,0.0,0.0,0.0,0.21454039174478784,0.0,3.9819286346435545,0.3127540051937103,0.0,0.0,0.0,2.1454038321971893,0.19234207272529602,0.0,0.0,0.0,0.19234207272529602,10.0
20.275758849829437,82.78867609989611,1.4484562873840332,0.0,0.0,0.0,0.0,0.1270151106820546,0.0,3.9984285627092633,0.302280992269516,0.0,0.0,1.0870771408081055,1.2701510563492775,0.08599098771810532,0.0,0.0,0.0,0.08599098771810532,11.0
20.269008743017913,87.45176353315158,2.535490036010742,0.0,0.0,0.0,0.0,0.25136686668264296,0.0,4.0001428604125975,0.3123970031738281,0.0,0.0,0.0,2.513668566942215,0.06953451037406921,0.0,0.0,0.0,0.06953451037406921,12.0
20.26225863620639,91.37583438946172,2.535413980484009,0.0,0.0,0.0,0.0,0.19051167976902614,0.0,3.9817857197352815,0.32420599460601807,0.0,0.0,0.0,1.9051167219877243,0.060177281498909,0.0,0.0,0.0,0.060177281498909,13.0
20.255508529394866,36.655873553939685,2.5353379249572754,0.0,0.0,0.0,0.0,0.13267877629116262,0.0,3.956499998910086,0.31019899249076843,0.0,0.0,0.0,1.3267877101898193,0.4976632595062256,0.0,0.0,0.0,0.4976632595062256,14.0
20.248758422583343,43.616367617267684,2.535261869430542,0.0,0.0,0.0,0.0,0.16745182494131003,0.0,3.940571457999093,0.3201960027217865,0.0,0.0,0.0,1.674518182873726,0.1009858101606369,0.0,0.0,0.0,0.1009858101606369,15.0
20.24200831577182,49.914470951263006,2.5351858139038086,0.0,0.0,0.0,0.0,0.12843123737697731,0.0,3.9185714176722932,0.31014901399612427,0.0,0.0,0.0,1.2843123227357864,0.0927385538816452,0.0,0.0,0.0,0.0927385538816452,16.0
20.235258208960296,56.67109606680126,2.535109758377075,0.0,0.0,0.0,0.0,0.022816456270871775,0.0,3.8868571145193918,0.37898901104927063,0.0,0.0,0.0,0.22816455364227295,0.0996464192867279,0.0,0.0,0.0,0.0996464192867279,17.0
20.228508102148773,64.50635655769301,2.535033702850342,0.0,0.0,0.0,0.0,0.12379980118311197,0.0,3.8637856892177034,0.3686000108718872,0.12593397498130798,0.0,0.0,0.0,0.0,0.0,0.11479796469211578,0.0,0.11479796469211578,18.0
20.22175799533725,72.12725454207812,1.0260496139526367,0.0,0.0,0.0,0.0,0.05087401546249811,0.0,3.843071474347796,0.06269999593496323,0.3842499852180481,0.0,0.0,0.0,0.0,0.0,0.11250826716423035,0.0,0.11250826716423035,19.0
20.215007888525726,75.26918919191523,1.1589268211764647e-7,0.0,0.0,0.0,0.0,-0.16792298497706773,0.0,3.8249286379132954,0.0,1.1357141169616856e-7,0.37579289642500247,0.0,0.0,0.0,0.18395036458969116,0.0,0.0,0.18395036458969116,20.0
20.208257781714202,78.28210304339322,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-0.1592257682174705,0.0,3.815214238848005,0.0,1.3926218695334752e-14,0.35786899924276866,0.0,0.0,0.0,0.172883540391922,0.0,0.0,0.172883540391922,21.0
