Temp_FH,Vol_HW,Soc_B,V_HW_plus,V_HW_minus,T_FH_plus,T_FH_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index
21.09509656375611,141.86935862561174,0.7122963070869446,0.0,0.0,0.0,0.0,-0.8800038359564066,3.283142852783203,0.0,0.0,0.0,0.24138900637626648,0.0,0.0,0.0,2.6919569969177246,0.0,2.6919569969177246,0.0,1.0
20.454798990236952,141.19812449475236,0.712274968624115,0.0,0.0,0.0,0.0,-0.2396935483691509,3.24985716683524,0.0,0.0,0.0,0.22142000496387482,0.0,0.0,0.0,0.5775584578514099,0.0,0.5775584578514099,0.0,2.0
20.936513740136835,140.526890363893,0.7122536301612854,0.0,0.0,0.0,0.0,-0.7232210991683891,3.224142837524414,0.0,0.0,0.20653900504112244,0.0,0.0,0.0,0.0,2.4107369014338857,0.4914485386295908,2.9021854400634766,0.0,3.0
20.461609264556266,139.8556562330336,1.1814135092436118e-7,0.0,0.0,0.0,0.0,-0.33867929238506006,3.209999847412109,0.0,0.0,1.1577504449976841e-7,0.20070588932139105,0.0,0.0,0.0,0.928225040435791,0.0,0.928225040435791,0.0,4.0
20.472389067117994,139.18442210217424,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-0.6434381323432129,3.214285659790039,0.0,0.0,1.3926218695334752e-14,0.2104600071906904,0.0,0.0,0.0,1.9343336820602417,0.0,1.9343336820602417,0.0,5.0
20.524972569030602,138.51318797131486,1.6940658945086007e-21,0.0,0.0,0.0,0.0,-0.6760907113985493,3.2247142246791296,0.0,0.0,1.6601346367996635e-21,0.2391349971294403,0.0,0.0,0.0,2.014500617980957,0.0,2.014500617980957,0.0,6.0
20.313803676609833,137.8419538404555,2.0194839173657902e-28,0.0,0.0,0.0,0.0,-0.42986582735641043,3.2389286041259764,0.0,0.0,1.9790347061153216e-28,0.34427300095558167,0.0,0.0,0.0,1.0886130332946777,0.0,1.0886130332946777,0.0,7.0
20.40393858548758,137.1707197095961,2.407412430484045e-35,0.0,0.0,0.0,0.0,-0.4889147863354193,3.2657857077462333,0.0,0.39383500814437866,0.0,0.0,0.0,0.0,0.06501498818397522,1.6297158896923065,2.3591932131234664e-35,1.6947308778762817,0.0,8.0
20.310523316858323,136.49948557873674,2.8698592549372254e-42,0.0,0.0,0.0,0.0,-0.23122141087934978,3.3161427089146205,0.0,0.4058389961719513,0.0,0.0,0.0,0.0,0.8947110176086426,0.7707380056381226,2.812462124576702e-42,1.6654490232467651,0.0,9.0
19.80773490280505,135.82825144787736,0.0,0.0,0.19226509719495155,0.0,0.0,-0.19226509719495155,3.3570714133126396,0.0,1.2514309883117676,0.0,0.0,0.2524322271347046,0.0,0.4711867570877075,0.0,0.0,0.4711867570877075,0.0,10.0
20.39803106240817,135.157017317018,0.2524322271347046,0.0,0.0,0.0,0.0,-0.11268750876933353,3.3955715179443358,0.0,0.47059300541877747,0.0,0.0,0.0,0.0,1.5225070714950562,0.37562501430511475,0.0,1.898132085800171,0.0,11.0
20.718471315139027,134.4857831861586,0.2524246573448181,0.0,0.0,0.0,0.0,0.0,3.43499995640346,0.0,0.5296559929847717,0.0,0.0,0.7089778184890747,0.0,1.7054160833358765,0.0,0.0,1.7054160833358765,0.0,12.0
20.65892017949299,133.81454905529924,0.9613949060440063,0.0,0.0,0.0,0.0,0.0,3.4683570316859655,0.0,0.42735400795936584,0.0,0.0,2.0309938192367554,0.0,0.6092020273208618,0.0,0.0,0.6092020273208618,0.0,13.0
20.644045511073564,133.14331492443986,2.9923598766326904,0.0,0.0,0.0,0.0,0.0,3.490499986921038,0.0,0.4101420044898987,0.0,0.0,0.7792930603027344,0.0,1.3850650787353516,0.0,0.0,1.3850650787353516,0.0,14.0
20.457563452722752,132.4720807935805,3.7715632915496826,0.0,0.0,0.0,0.0,-0.03939643062736309,3.4974285670689174,0.0,0.42344900965690613,0.0,0.0,0.0,0.0,1.270400881767273,0.13132143020629883,0.0,1.4017223119735718,0.0,15.0
20.659457092556288,131.8008466627211,3.7714502811431885,0.0,0.0,0.0,0.0,-0.49952099222028146,3.4846427917480467,0.0,0.42343100905418396,0.0,0.0,0.0,0.0,0.13801899552345276,1.6650699079036713,0.0,1.803088903427124,0.0,16.0
20.749194186384226,131.12961253186174,3.7713372707366943,0.0,0.0,0.0,0.0,-0.5790202668913302,3.4556429181780133,0.0,0.026600001379847527,0.0,0.5055540204048157,0.0,0.0,0.0,1.4245134592056274,0.0,1.4245134592056274,0.0,17.0
20.713658880526754,130.45837840100236,3.7712242603302,0.0,0.0,0.0,0.0,-0.8348415587282787,3.4274285997663223,0.0,0.0,0.0,0.7052639722824097,0.0,0.0,0.0,2.0775411128997803,0.0,2.0775411128997803,0.0,18.0
20.873940466343594,129.787144270143,3.771111249923706,0.0,0.0,0.0,0.0,-0.729177682764437,3.411000061035156,0.0,0.0,0.0,0.6709100008010864,0.0,0.0,0.0,1.7596821784973145,0.0,1.7596821784973145,0.0,19.0
21.00683577291571,129.1159101392836,3.770998239517212,0.0,0.0,0.0,0.0,-0.8944113133117071,3.4010001046316964,0.0,0.0,0.0,0.5575230121612549,0.0,0.0,0.0,2.4238479137420654,0.0,2.4238479137420654,0.0,20.0
21.254214319088614,128.44467600842424,3.7708852291107178,0.0,0.0,0.0,0.0,-0.9365837052100368,3.3952142987932477,0.0,0.0,0.0,0.4691759943962097,0.0,0.0,0.0,2.6527695655822754,0.0,2.6527695655822754,0.0,21.0
