Temp_FH,Vol_HW,Soc_B,T_FH_plus,T_FH_minus,V_HW_plus,V_HW_minus,profits,comfort,abort,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index,B,HP
21.5,100.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.88721433367048,3.8157857622419087,0.0,0.18981599807739258,0.0,0.0,0.0,0.0,0.0,0.022362085059285164,0.0,0.022362085059285164,2.0,-4.577491760253906,-0.022362085059285164
21.493249893188477,100.9652099609375,4.783341884613037,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.821785736083984,3.750357164655413,0.0,0.17299799621105194,0.0,0.0,0.0,0.0,0.0,0.027671920135617256,0.0,0.027671920135617256,3.0,-4.537531852722168,-0.027671920135617256
21.486499786376953,94.7629623413086,4.578433036804199,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.741285746438162,3.669857243129185,0.0,0.16041800379753113,0.0,0.0,0.0,0.0,0.0,0.03220219165086746,0.0,0.03220219165086746,4.0,-4.573025226593018,-0.03220219165086746
21.47974967956543,96.35813903808594,4.381744384765625,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.684000028882708,3.6125713893345424,0.0,0.15603700280189514,0.0,0.0,0.0,0.0,0.0,0.03014533966779709,0.0,0.03014533966779709,5.0,-4.568334102630615,-0.03014533966779709
21.472999572753906,97.77543640136719,4.191630840301514,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.659071459089007,3.587642887660435,0.030400000512599945,0.1318719983100891,0.0,0.0,0.0,0.0,0.0,0.02806665748357773,0.0,0.02806665748357773,6.0,-4.5583038330078125,-0.02806665748357773
21.466249465942383,99.0353012084961,4.028302192687988,0.0,0.0,0.0,0.0,0.043684095795215594,-0.0,0.0,4.687071405138288,3.6156427655901227,0.18522800505161285,0.0,0.0,0.0,0.4368409514427185,0.024881064891815186,0.0,0.0,0.0,0.024881064891815186,7.0,-4.5535759925842285,-0.024881064891815186
21.45949935913086,100.08934020996094,4.028181552886963,0.0,0.0,0.0,0.0,0.16285113636927506,-0.0,0.0,4.754785687582833,3.683357184273856,0.2752330005168915,0.0,0.0,0.0,1.6285113394260406,0.0247555673122406,0.0,0.0,0.0,0.0247555673122406,8.0,-4.465745449066162,-0.0247555673122406
21.452749252319336,93.06617736816406,4.0280609130859375,0.0,0.0,0.0,0.0,0.34889767447706566,-0.0,0.0,4.8458571570260185,3.774428585597447,0.30973300337791443,0.0,0.0,0.0,3.4889766927808523,0.028840089216828346,0.0,0.0,0.0,0.028840089216828346,9.0,-4.5672383308410645,-0.028840089216828346
21.445999145507812,94.4825668334961,4.027940273284912,0.0,0.0,0.0,0.0,0.5133254962164981,-0.0,0.0,4.923785700116839,3.852357128688267,0.3910219967365265,0.0,0.0,0.0,5.133254885673523,0.02087271213531494,0.0,0.0,0.0,0.02087271213531494,10.0,-4.581246376037598,-0.02087271213531494
21.43924903869629,95.35342407226562,4.027819633483887,0.0,0.0,0.0,0.0,0.6607565304004628,-0.0,0.0,4.96742856161935,3.8959999901907785,0.3127540051937103,0.0,0.0,0.0,6.607565205544233,0.02133055403828621,0.0,0.0,0.0,0.02133055403828621,11.0,-4.46772575378418,-0.02133055403828621
21.432498931884766,77.73331451416016,4.027698993682861,0.0,0.0,0.0,0.0,0.7470885727120722,-0.0,0.0,4.9857143129621235,3.914285741533552,0.302280992269516,0.0,0.0,0.0,7.470885615795851,0.041533131152391434,0.0,0.0,0.0,0.041533131152391434,12.0,-4.543108940124512,-0.041533131152391434
21.425748825073242,66.35045623779297,4.027578353881836,0.0,0.0,0.0,0.0,0.5316799541068069,-0.0,0.0,4.988785689217703,3.917357117789132,0.3123970031738281,0.0,0.0,2.4875473976135254,5.316799461841583,0.0589563250541687,0.0,0.0,0.0,0.0589563250541687,13.0,2.4875473976135254,-0.0589563250541687
21.41899871826172,37.11491012573242,6.515005111694336,0.0,0.0,0.0,0.0,0.7591641509408376,-0.0,0.0,4.980071422031948,3.908642850603376,0.32420599460601807,0.0,0.0,0.0,7.591641396284103,0.11735299229621887,0.0,0.0,0.0,0.11735299229621887,14.0,-4.594914436340332,-0.11735299229621887
21.412248611450195,45.24045181274414,6.514809608459473,0.0,0.0,0.0,0.0,0.700428411370939,-0.0,0.0,4.958571379525321,3.8871428080967494,0.31019899249076843,0.0,0.0,0.0,7.004284009337425,0.08411730825901031,0.0,0.0,0.0,0.08411730825901031,15.0,-4.595741271972656,-0.08411730825901031
21.405498504638672,50.8399658203125,6.514614105224609,0.0,0.0,0.0,0.0,0.5897256708104262,-0.0,0.0,4.925,3.8535714285714286,0.3201960027217865,0.0,0.0,0.0,5.897256620228291,0.07249712198972702,0.0,0.0,0.0,0.07249712198972702,16.0,-4.586989402770996,-0.07249712198972702
21.39874839782715,46.710365295410156,6.514418601989746,0.0,0.0,0.0,0.0,0.4289096925990237,-0.0,0.0,4.8850000381469725,3.8135714667184013,0.32803699374198914,0.0,0.0,0.0,4.289096862077713,0.08726641535758972,0.0,0.0,0.0,0.08726641535758972,17.0,-4.592734336853027,-0.08726641535758972
21.391998291015625,52.046138763427734,6.514223098754883,0.0,0.0,0.0,0.0,0.2571013474032483,-0.0,0.0,4.836642892020089,3.7652143205915176,0.4615429937839508,0.0,0.0,0.0,2.5710134357213974,0.07014347612857819,0.0,0.0,0.0,0.07014347612857819,18.0,-4.589754581451416,-0.07014347612857819
