Temp_FH,Vol_HW,Soc_B,V_HW_plus,V_HW_minus,T_FH_plus,T_FH_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,hour,index
20.54165660068393,72.48363259638536,8.470329472543003e-22,0.0,0.0,0.0,0.0,-0.0877235492159345,0.0,2.517071533203125,0.0,8.300673183998318e-22,0.20070600509643555,0.0,0.0,0.0,0.0917058140039444,0.0,0.0,0.0917058140039444,3.0,124.0
20.534906493872406,76.01325656809817,1.0097419586828951e-28,0.0,0.0,0.0,0.0,-0.08916614856982807,0.0,2.5247142791748045,0.0,9.895173530576608e-29,0.21046000719070435,0.0,0.0,0.0,0.08676047623157501,0.0,0.0,0.08676047623157501,4.0,125.0
20.528156387060882,79.04372410800178,1.2037062152420224e-35,0.0,0.0,0.0,0.0,-0.09459250349173942,0.0,2.5339286804199217,0.0,1.1795966065617332e-35,0.2391349971294403,0.0,0.0,0.0,0.076173335313797,0.0,0.0,0.076173335313797,5.0,126.0
20.52140628024936,70.71396046944625,1.4349296274686127e-42,0.0,0.0,0.0,0.0,-0.20728708435245657,0.0,2.539642824445452,0.0,1.406231062288351e-42,0.34427300095558167,0.0,0.0,0.0,0.34668391942977905,0.0,0.0,0.34668391942977905,6.0,127.0
20.514656173437835,73.34940559588715,0.0,0.0,0.0,0.0,0.0,-0.08619876250421044,0.0,2.5602857862200055,0.17384999990463257,0.0,0.2199850082397461,0.0,0.0,0.0,0.06734418869018555,0.0,0.0,0.06734418869018555,7.0,128.0
21.18950729775824,72.67817362805313,0.0,0.0,0.0,0.0,0.0,-0.3679177400635769,3.687928553989955,0.0,0.4058389961719513,0.0,0.0,0.0,0.0,0.3437109887599945,1.2263924181461334,0.0,1.570103406906128,0.0,8.0,129.0
21.311482568937947,72.00694712658829,0.0,0.0,0.0,0.0,0.0,0.004700476117947735,3.712499972752162,0.0,0.4112839996814728,0.0,0.0,0.0,0.047004759311676025,0.7301612496376038,0.0,0.0,0.7301612496376038,0.0,9.0,130.0
21.30473338291049,74.30144473811043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6553570338657924,0.399042010307312,0.0,0.0,1.292620211839676,0.0,0.05823776125907898,0.0,0.0,0.0,0.05823776125907898,10.0,131.0
21.297983276098968,75.81286537660529,1.2926201820373535,0.0,0.0,0.0,0.0,0.020274142981534887,0.0,2.6660714285714286,0.4126780033111572,0.0,0.0,1.7026422023773193,0.20274142175912857,0.04268833249807358,0.0,0.0,0.0,0.04268833249807358,11.0,132.0
21.291233169287445,68.5265210409892,2.9952235221862793,0.0,0.0,0.0,0.0,0.21350909127827816,0.0,2.668785585675921,0.42735400795936584,0.0,0.0,0.0,2.1350908279418945,0.01775503158569336,0.0,0.0,0.0,0.01775503158569336,12.0,133.0
21.28448306247592,69.8937610066402,2.995133638381958,0.0,0.0,0.0,0.0,0.0,0.0,2.661571448189872,0.4101420044898987,0.0,0.0,2.117772288620472,0.0,0.0399358794093132,0.0,0.0,0.0,0.0399358794093132,13.0,134.0
21.277732955664398,70.78415227451545,5.112815856933594,0.0,0.0,0.0,0.0,0.041258873008544104,0.0,2.6406429290771483,0.42344900965690613,0.0,0.0,1.12242591381073,0.41258871369063854,0.03083634562790394,0.0,0.0,0.0,0.03083634562790394,14.0,135.0
21.270982848852874,70.79381733403984,6.23508882522583,0.0,0.0,0.0,0.0,0.0,0.0,2.6028572627476283,0.42343100905418396,0.0,0.0,0.46732853818684816,0.0,0.013640443794429302,0.0,0.0,0.0,0.013640443794429302,15.0,136.0
21.26423274204135,70.4337875597865,6.702230453491211,0.0,0.0,0.0,0.0,-0.1288302721149227,0.0,2.537785611833845,0.034199997782707214,0.07491395321260086,0.4230400577508391,0.0,0.0,0.0,0.006394165568053722,0.0,0.0,0.006394165568053722,16.0,137.0
21.257482635229827,63.385779515268084,6.625586986541748,0.0,0.0,0.0,0.0,0.0032270061695550524,0.0,2.5024285452706474,0.0,0.7052639722824097,0.0,0.0,0.0,0.0,0.0,0.08681894093751907,0.0,0.08681894093751907,17.0,138.0
21.250732528418304,65.84023287466404,5.7842116355896,0.0,0.0,0.0,0.0,-0.2209117410942607,0.0,2.4897141592843193,0.0,0.0,0.6709100008010864,0.0,0.0,0.0,0.06546244025230408,0.0,0.0,0.06546244025230408,18.0,139.0
21.24398242160678,55.595728302879294,5.784038066864014,0.0,0.0,0.0,0.0,0.04600397725427909,0.0,2.480000032697405,0.0,0.5575230121612549,0.0,0.0,0.0,0.0,0.0,0.06318257004022598,0.0,0.06318257004022598,19.0,140.0
21.237232314795257,61.76716518941951,4.681063175201416,0.0,0.0,0.0,0.0,-0.3093230310806838,0.0,2.46942868913923,0.0,0.0,0.4691759943962097,0.0,0.0,0.0,0.5619007349014282,0.0,0.0,0.5619007349014282,20.0,141.0
21.230482207983734,62.68352752805659,4.680922985076904,0.0,0.0,0.0,0.0,-0.132653073277198,0.0,2.451571546282087,0.0,0.0,0.4084100127220154,0.0,0.0,0.0,0.03376688063144684,0.0,0.0,0.03376688063144684,21.0,142.0
21.22373210117221,52.300732260179274,4.680782794952393,0.0,0.0,0.0,0.0,-0.08877390927227441,0.0,2.4381427219935827,0.0,0.3546009957790375,0.0,0.0,0.0,0.0,0.29591301914905443,0.18535529735828504,0.0,0.4812683165073395,22.0,143.0
21.216981994360687,38.22487638251302,4.129666805267334,0.0,0.0,0.0,0.0,0.028799701344547637,0.0,2.4189286368233818,0.0,0.27628400921821594,0.0,0.0,0.0,0.0,0.0,0.033356212079524994,0.0,0.033356212079524994,23.0,144.0
21.210231887549163,39.83050227831202,3.5197088718414307,0.0,0.0,0.0,0.0,0.20480816963521603,0.0,2.3933570861816404,0.0,0.24138900637626648,0.0,0.0,0.0,0.0,0.0,0.049604929983615875,0.0,0.049604929983615875,0.0,145.0
21.20348178073764,44.83813024198808,1.132791519165039,0.0,0.0,0.0,0.0,0.07640180411653105,0.0,2.3752857753208705,0.0,0.22142000496387482,0.0,0.0,0.0,0.0,0.0,0.12466427683830261,0.0,0.12466427683830261,1.0,146.0
21.196731673926116,51.45773515780432,1.251272010449611e-7,0.0,0.0,0.0,0.0,-0.11056601099435515,0.0,2.3465000697544642,0.0,0.0,0.20653900504112244,0.0,0.0,0.0,0.16201435029506683,0.0,0.0,0.16201435029506683,2.0,147.0
21.189981567114593,55.29452631185494,1.251234493793163e-7,0.0,0.0,0.0,0.0,-0.09043561579527903,0.0,2.333214296613421,0.0,0.0,0.20070600509643555,0.0,0.0,0.0,0.1007460355758667,0.0,0.0,0.1007460355758667,3.0,148.0
21.18323146030307,60.06362940233494,1.2511969771367148e-7,0.0,0.0,0.0,0.0,-0.09963925998161058,0.0,2.3315001351492746,0.0,1.2261361558682553e-7,0.21045988457708875,0.0,0.0,0.0,0.12167096883058548,0.0,0.0,0.12167096883058548,4.0,149.0
