Temp_FH,Vol_HW,Soc_B,T_FH_plus,T_FH_minus,V_HW_plus,V_HW_minus,profits,comfort,abort,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index,B,HP
21.5,100.0,5.0,0.0,0.0,0.0,0.0,-0.14518987517316617,-0.0,0.0,4.88721433367048,3.8157857622419087,0.0,0.0,0.18981599807739258,0.0,0.0,0.0,0.2941502332687378,0.0,0.0,0.2941502332687378,2.0,4.571577072143555,-0.2941502332687378
21.493249893188477,120.85442352294922,4.999850273132324,0.0,0.0,0.0,0.0,-0.14155673798150747,-0.0,0.0,4.821785736083984,3.750357164655413,0.0,0.0,0.17299799621105194,0.0,0.0,0.0,0.29885777831077576,0.0,0.0,0.29885777831077576,3.0,4.576985836029053,-0.29885777831077576
21.486499786376953,134.1570281982422,4.999700546264648,0.0,0.0,0.0,0.0,-0.10363590235058062,-0.0,0.0,4.741285746438162,3.669857243129185,0.0,0.0,0.16041800379753113,0.0,0.0,0.0,0.18503499031066895,0.0,0.0,0.18503499031066895,4.0,4.587630271911621,-0.18503499031066895
21.47974967956543,146.50865173339844,4.999550819396973,0.0,0.0,0.0,0.0,-0.08334718081741244,-0.0,0.0,4.684000028882708,3.6125713893345424,0.0,0.0,0.15603700280189514,0.0,0.0,0.0,0.1217869222164154,0.0,0.0,0.1217869222164154,5.0,4.594446182250977,-0.1217869222164154
21.472999572753906,154.27505493164062,4.999401092529297,0.0,0.0,0.0,0.0,-0.06512473037341149,-0.0,0.0,4.659071459089007,3.587642887660435,0.030400000512599945,0.0,0.1318719983100891,0.0,0.0,0.0,0.08521042764186859,0.0,0.0,0.08521042764186859,6.0,4.595915794372559,-0.08521042764186859
21.466249465942383,159.4666290283203,4.999251365661621,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.687071405138288,3.6156427655901227,0.18522800505161285,0.0,0.0,0.39439328014850616,0.0,0.06732873618602753,0.0,0.0,0.0,0.06732873618602753,7.0,4.596872806549072,-0.06732873618602753
21.45949935913086,163.46401977539062,5.393495082855225,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.754785687582833,3.683357184273856,0.2752330005168915,0.0,0.0,1.51924467086792,0.0,0.13402223587036133,0.0,0.0,0.0,0.13402223587036133,8.0,4.594210624694824,-0.13402223587036133
21.452749252319336,164.15939331054688,6.912578105926514,0.0,0.0,0.0,0.0,0.03868474719948689,-0.0,0.0,4.8458571570260185,3.774428585597447,0.30973300337791443,0.0,0.0,3.0874218940734863,0.38684746623039246,0.04354742169380188,0.0,0.0,0.0,0.04354742169380188,9.0,4.592501640319824,-0.04354742169380188
21.445999145507812,166.640380859375,9.999792098999023,0.0,0.0,0.0,0.0,0.5130787974309741,-0.0,0.0,4.923785700116839,3.852357128688267,0.3910219967365265,0.0,0.0,0.0002079010009765625,5.130787897855043,0.023131798952817917,0.0,0.0,0.0,0.023131798952817917,10.0,4.577850818634033,-0.023131798952817917
21.43924903869629,167.6781463623047,9.999700546264648,0.0,0.0,0.0,0.0,0.6422302311991188,-0.0,0.0,4.96742856161935,3.8959999901907785,0.3127540051937103,0.0,0.0,0.0002994537353515625,6.422302216291428,0.20629408955574036,0.0,0.0,0.0,0.20629408955574036,11.0,4.562626838684082,-0.20629408955574036
21.432498931884766,163.87803649902344,9.999700546264648,0.0,0.0,0.0,0.0,0.7342547421791364,-0.0,0.0,4.9857143129621235,3.914285741533552,0.302280992269516,0.0,0.0,0.0002994537353515625,7.342547312378883,0.16957198083400726,0.0,0.0,0.0,0.16957198083400726,12.0,4.56251335144043,-0.16957198083400726
21.425748825073242,162.1068115234375,9.999700546264648,0.0,0.0,0.0,0.0,0.7484686039159982,-0.0,0.0,4.988785689217703,3.917357117789132,0.3123970031738281,0.0,0.0,0.0002994537353515625,7.484685927629471,0.37831780314445496,0.0,0.0,0.0,0.37831780314445496,13.0,4.525332450866699,-0.37831780314445496
21.41899871826172,156.86395263671875,9.999700546264648,0.0,0.0,0.0,0.0,0.7633456105492353,-0.0,0.0,4.980071422031948,3.908642850603376,0.32420599460601807,0.0,0.0,0.0002994537353515625,7.633455991744995,0.07523894309997559,0.0,0.0,0.0,0.07523894309997559,14.0,4.569810390472412,-0.07523894309997559
21.412248611450195,161.83262634277344,9.999700546264648,0.0,0.0,0.0,0.0,0.7024953902139571,-0.0,0.0,4.958571379525321,3.8871428080967494,0.31019899249076843,0.0,0.0,0.0002994537353515625,7.024953797459602,0.06314806640148163,0.0,0.0,0.0,0.06314806640148163,15.0,4.584503650665283,-0.06314806640148163
21.405498504638672,165.86892700195312,9.999700546264648,0.0,0.0,0.0,0.0,0.5835569692188048,-0.0,0.0,4.925,3.8535714285714286,0.3201960027217865,0.0,0.0,0.0002994537353515625,5.835569605231285,0.13388468325138092,0.0,0.0,0.0,0.13388468325138092,16.0,4.586122512817383,-0.13388468325138092
21.39874839782715,166.27609252929688,9.999700546264648,0.0,0.0,0.0,0.0,0.4315607753628607,-0.0,0.0,4.8850000381469725,3.8135714667184013,0.32803699374198914,0.0,0.0,0.0002994537353515625,4.315607689321041,0.060456134378910065,0.0,0.0,0.0,0.060456134378910065,17.0,4.591923236846924,-0.060456134378910065
