Temp_FH,Vol_HW,Soc_B,T_FH_plus,T_FH_minus,V_HW_plus,V_HW_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index,B,HP
21.5,100.0,5.0,0.0,0.0,0.0,0.0,-0.5686821120453711,3.3961429050990515,2.32471433367048,0.0,0.0,0.24138900637626648,0.0,0.0,0.0,1.6542179584503174,0.0,1.6542179584503174,0.0,1.0,0.4016360640525818,1.6542179584503174
21.7844181060791,99.32877349853516,4.999850273132324,0.0,0.0,0.0,0.0,-0.2445051275493748,3.366857201712472,2.295428630283901,0.0,0.0,0.22142000496387482,0.0,0.0,0.0,0.5935970544815063,0.0,0.5935970544815063,0.0,2.0,3.5535495281219482,0.5935970544815063
21.52592658996582,98.65754699707031,4.999700546264648,0.0,0.0,0.0,0.0,0.0,3.34585702078683,2.274428449358259,0.0,0.20653900504112244,0.0,0.0,0.0,0.0,0.0,2.7753305435180664,2.7753305435180664,0.0,3.0,-3.88494873046875,2.7753305435180664
22.17874526977539,90.46110534667969,1.9568268060684204,0.0,0.0,0.0,0.0,-0.613004267732471,3.335285677228655,2.2638571058000836,0.0,0.0,0.20070600509643555,0.0,0.0,0.0,1.8426414728164673,0.0,1.8426414728164673,0.0,4.0,1.2159861326217651,1.8426414728164673
22.178760528564453,89.78987884521484,1.9567681550979614,0.0,0.0,0.0,0.0,-0.10725779661567181,3.3306429181780133,2.259214346749442,0.0,0.0,0.21046000719070435,0.0,0.0,0.0,0.14706596732139587,0.0,0.14706596732139587,0.0,5.0,4.274235248565674,0.14706596732139587
21.512174606323242,89.11865234375,1.9567095041275024,0.0,0.0,0.0,0.0,-0.280837616234527,3.337928444998605,2.2664998735700337,0.0,0.2391349971294403,0.0,0.0,0.0,0.0,0.9361253502501441,1.656131672607522,2.592257022857666,0.0,6.0,-1.9339455366134644,2.592257022857666
22.070030212402344,88.44742584228516,0.022705309092998505,0.0,0.0,0.0,0.0,-0.11911926072316392,3.3530714307512555,2.2816428593226843,0.0,0.0,0.34427300095558167,0.0,0.0,0.0,0.052791185677051544,0.0,0.052791185677051544,0.0,7.0,4.370112419128418,0.052791185677051544
21.538307189941406,87.77619934082031,0.022704629227519035,0.0,0.0,0.0,0.0,-0.11317913981990557,3.3963570731026786,2.324928501674107,0.09594999998807907,0.0,0.297885000705719,0.0,0.0,0.0,0.07937878370285034,0.0,0.07937878370285034,0.0,8.0,4.381476879119873,0.07937878370285034
21.020471572875977,87.10497283935547,0.022703949362039566,0.0,0.0,0.0,0.0,0.0,3.4687142508370536,2.397285679408482,0.4058389961719513,0.0,0.0,0.44539759308099747,0.0,0.07691337913274765,0.0,0.0,0.07691337913274765,0.0,9.0,4.339481353759766,0.07691337913274765
20.713930130004883,86.43374633789062,0.4681008756160736,0.0,0.0,0.0,0.0,0.0,3.5534999847412108,2.4820714133126396,0.4112839996814728,0.0,0.0,2.208194699138403,0.0,0.056671176105737686,0.0,0.0,0.056671176105737686,0.0,10.0,4.312592506408691,0.056671176105737686
20.459348678588867,85.76251983642578,2.676281452178955,0.0,0.0,0.0,0.0,0.11386879852218623,3.6357143402099608,2.5642857687813896,0.399042010307312,0.0,0.0,0.5311626195907593,1.1386879682540894,2.309657335281372,0.0,0.0,2.309657335281372,0.0,11.0,0.5311626195907593,2.309657335281372
21.342445373535156,85.09129333496094,3.2073636054992676,0.0,0.0,0.0,0.0,0.2187182453456259,3.6764286041259764,2.605000032697405,0.4126780033111572,0.0,0.0,4.29751443862915,2.1871824208647013,0.027175432071089745,0.0,0.0,0.027175432071089745,0.0,12.0,4.29751443862915,0.027175432071089745
21.073284149169922,84.4200668334961,7.504781723022461,0.0,0.0,0.0,0.0,0.38256488416440604,3.6952857426234655,2.623857171194894,0.42735400795936584,0.0,0.0,0.0,3.825648784637451,2.976497173309326,0.0,0.0,2.976497173309326,0.0,13.0,-4.536815166473389,2.976497173309326
22.22675132751465,83.74884033203125,7.504556655883789,0.0,0.0,0.0,0.0,0.35085930639295726,3.703071403503418,2.6316429683140345,0.4101420044898987,0.0,0.0,2.495443344116211,3.508593011647463,0.04297168180346489,0.0,0.0,0.0,0.04297168180346489,14.0,3.985788345336914,-0.04297168180346489
21.942331314086914,85.24637603759766,9.999774932861328,0.0,0.0,0.0,0.0,0.41842843321604173,3.6968571254185267,2.6254285539899556,0.42344900965690613,0.0,0.0,0.000225067138671875,4.184284269809723,0.4973415732383728,0.0,0.0,0.4973415732383728,0.0,15.0,1.9481549263000488,0.4973415732383728
22.023414611816406,76.7183609008789,9.999700546264648,0.0,0.0,0.0,0.0,0.2092945979430466,3.6502856663295202,2.5788570949009486,0.42343100905418396,0.0,0.0,0.0,2.092945948243141,0.12747298181056976,0.0,0.0,0.0,0.12747298181056976,16.0,-1.1772186756134033,-0.12747298181056976
22.010494232177734,82.35160064697266,9.999401092529297,0.0,0.0,0.0,0.0,0.0,3.5252142769949777,2.453785705566406,0.1472499966621399,0.38490402698516846,0.0,0.0,0.0,0.0,0.0,0.01582464948296547,0.0,0.01582464948296547,17.0,-0.8766946792602539,-0.01582464948296547
21.725366592407227,73.0975341796875,9.590194702148438,0.0,0.0,0.0,0.0,0.0,3.4631428854806083,2.3917143140520367,0.0,0.7052639722824097,0.0,0.0,0.0,0.0,0.0,2.9923348426818848,2.9923348426818848,0.0,18.0,-4.592213153839111,2.9923348426818848
