Temp_FH,Vol_HW,Soc_B,T_FH_plus,T_FH_minus,V_HW_plus,V_HW_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index,B,HP
21.5,100.0,5.0,0.0,0.0,0.0,0.0,0.0,4.88721433367048,3.8157857622419087,0.0,0.18981599807739258,0.0,0.0,0.0,0.0,0.0,0.12097282707691193,0.0,0.12097282707691193,1.0,-4.082495212554932,-0.12097282707691193
21.493249893188477,108.18145751953125,4.682718753814697,0.0,0.0,0.0,0.0,0.0,4.821785736083984,3.750357164655413,0.0,0.17299799621105194,0.0,0.0,0.0,0.0,0.0,0.13752484321594238,0.0,0.13752484321594238,2.0,-4.1973724365234375,-0.13752484321594238
21.486499786376953,109.88031005859375,4.365718364715576,0.0,0.0,0.0,0.0,0.0,4.741285746438162,3.669857243129185,0.0,0.16041800379753113,0.0,0.0,0.0,0.0,0.0,0.10379713773727417,0.0,0.10379713773727417,3.0,-4.017022132873535,-0.10379713773727417
21.47974967956543,116.51437377929688,4.095980644226074,0.0,0.0,0.0,0.0,0.0,4.684000028882708,3.6125713893345424,0.0,0.15603700280189514,0.0,0.0,0.0,0.0,0.0,0.06715905666351318,0.0,0.06715905666351318,4.0,-3.9657068252563477,-0.06715905666351318
21.472999572753906,120.49604797363281,3.8681066036224365,0.0,0.0,0.0,0.0,0.0,4.659071459089007,3.587642887660435,0.030400000512599945,0.1318719983100891,0.0,0.0,0.0,0.0,0.0,0.046463873237371445,0.0,0.046463873237371445,5.0,-3.9276552200317383,-0.046463873237371445
21.466249465942383,123.0217056274414,3.6860153675079346,0.0,0.0,0.0,0.0,0.045056762845169934,4.687071405138288,3.6156427655901227,0.18522800505161285,0.0,0.0,0.0,0.4505676217377186,0.01115439459681511,0.0,0.0,0.0,0.01115439459681511,6.0,-4.054556846618652,-0.01115439459681511
21.45949935913086,123.12393188476562,3.6859047412872314,0.0,0.0,0.0,0.0,0.16082231045994622,4.754785687582833,3.683357184273856,0.2752330005168915,0.0,0.0,0.0,1.6082230806350708,0.04504382610321045,0.0,0.0,0.0,0.04504382610321045,7.0,-4.302084445953369,-0.04504382610321045
21.452749252319336,117.53392028808594,3.6857941150665283,0.0,0.0,0.0,0.0,0.35080323332254926,4.8458571570260185,3.774428585597447,0.30973300337791443,0.0,0.0,0.0,3.5080322809517384,0.009784501045942307,0.0,0.0,0.009784501045942307,0.0,8.0,-4.366429328918457,0.009784501045942307
21.45311164855957,116.8626937866211,3.6856837272644043,0.0,0.0,0.0,0.0,0.513806724754076,4.923785700116839,3.852357128688267,0.3910219967365265,0.0,0.0,0.0,5.1380671709775925,0.016060426831245422,0.0,0.0,0.016060426831245422,0.0,9.0,-4.43079948425293,0.016060426831245422
21.458223342895508,116.19146728515625,3.6855733394622803,0.0,0.0,0.0,0.0,0.6496615894088384,4.96742856161935,3.8959999901907785,0.3127540051937103,0.0,0.0,0.0,6.496615797281265,0.13227996230125427,0.0,0.0,0.0,0.13227996230125427,10.0,-4.411789417266846,-0.13227996230125427
21.451473236083984,106.86121368408203,3.6854629516601562,0.0,0.0,0.0,0.0,0.7350026597828068,4.9857143129621235,3.914285741533552,0.302280992269516,0.0,0.0,0.0,7.350026488304138,0.162392258644104,0.0,0.0,0.0,0.162392258644104,11.0,-4.375892162322998,-0.162392258644104
21.44472312927246,104.551025390625,3.6853525638580322,0.0,0.0,0.0,0.0,0.7399921199678199,4.988785689217703,3.917357117789132,0.3123970031738281,0.0,0.0,0.0,7.399921089410782,0.4633820950984955,0.0,0.0,0.0,0.4633820950984955,12.0,-3.880859375,-0.4633820950984955
21.437973022460938,105.69879150390625,3.685242176055908,0.0,0.0,0.0,0.0,0.7653381215831356,4.980071422031948,3.908642850603376,0.32420599460601807,0.0,0.0,0.0,7.65338110178709,0.055613286793231964,0.0,0.0,0.0,0.055613286793231964,13.0,-4.360989570617676,-0.055613286793231964
21.431222915649414,109.19632720947266,3.685131788253784,0.0,0.0,0.0,0.0,0.7025890380529914,4.958571379525321,3.8871428080967494,0.31019899249076843,0.0,0.0,0.0,7.025890275835991,0.06251104176044464,0.0,0.0,0.0,0.06251104176044464,14.0,-4.321559429168701,-0.06251104176044464
21.42447280883789,113.18514251708984,3.68502140045166,0.0,0.0,0.0,0.0,0.57866001991421,4.925,3.8535714285714286,0.3201960027217865,0.0,0.0,0.0,5.786600112915039,0.18315362930297852,0.0,0.0,0.0,0.18315362930297852,15.0,-4.15212345123291,-0.18315362930297852
21.417722702026367,117.23347473144531,3.684911012649536,0.0,0.0,0.0,0.0,0.43082504020370593,4.8850000381469725,3.8135714667184013,0.32803699374198914,0.0,0.0,0.0,4.308250337839127,0.06811293959617615,0.0,0.0,0.0,0.06811293959617615,16.0,-4.224361419677734,-0.06811293959617615
21.410972595214844,121.16842651367188,3.684800624847412,0.0,0.0,0.0,0.0,0.25902457772231957,4.836642892020089,3.7652143205915176,0.4615429937839508,0.0,0.0,0.0,2.5902457386255264,0.05091117322444916,0.0,0.0,0.0,0.05091117322444916,17.0,-4.047621726989746,-0.05091117322444916
21.40422248840332,124.17345428466797,3.684690237045288,0.0,0.0,0.0,0.0,0.09018310293828102,4.764000020708356,3.692571449279785,0.547885000705719,0.0,0.0,0.0,0.9018310159444809,0.11398400366306305,0.0,0.0,0.0,0.11398400366306305,18.0,-3.3985369205474854,-0.11398400366306305
