Temp_FH,Vol_HW,Soc_B,V_HW_plus,V_HW_minus,T_FH_plus,T_FH_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index
20.866264449805023,144.30951031583632,0.7122963070869446,0.0,0.0,0.0,0.0,0.03991116708625252,0.0,2.2117142813546318,0.0,0.24138900637626648,0.0,0.0,0.0,0.0,0.0,0.05752871185541153,0.0,0.05752871185541153,1.0
20.8595143429935,146.2092496741578,1.1183905002098982e-7,0.0,0.0,0.0,0.0,-0.0848876769818128,0.0,2.1784285954066687,0.0,1.0959897054055022e-7,0.22141989536490428,0.0,0.0,0.0,0.06153901666402817,0.0,0.0,0.06153901666402817,2.0
20.852764236181976,149.25529860339,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-0.08897375370954057,0.0,2.1527142660958427,0.0,1.3926218695334752e-14,0.2065390050411085,0.0,0.0,0.0,0.0900401622056961,0.0,0.0,0.0900401622056961,3.0
20.846014129370452,153.13398324331163,1.6940658945086007e-21,0.0,0.0,0.0,0.0,-0.09349292739204262,0.0,2.138571275983538,0.0,1.6601346367996635e-21,0.20070600509643555,0.0,0.0,0.0,0.11093707382678986,0.0,0.0,0.11093707382678986,4.0
20.83926402255893,156.64655425582575,2.0194839173657902e-28,0.0,0.0,0.0,0.0,-0.09367986395676375,0.0,2.1428570883614677,0.0,1.9790347061153216e-28,0.21046000719070435,0.0,0.0,0.0,0.10180619359016418,0.0,0.0,0.10180619359016418,5.0
20.832513915747406,159.01816117876305,2.407412430484045e-35,0.0,0.0,0.0,0.0,-0.09384568930052462,0.0,2.153285653250558,0.0,2.3591932131234664e-35,0.2391349971294403,0.0,0.0,0.0,0.0736839547753334,0.0,0.0,0.0736839547753334,6.0
20.825763808935882,154.23136224056253,2.8698592549372254e-42,0.0,0.0,0.0,0.0,-0.14176738974521097,0.0,2.167500032697405,0.0,2.812462124576702e-42,0.34427300095558167,0.0,0.0,0.0,0.12828494608402252,0.0,0.0,0.12828494608402252,7.0
20.81901370212436,157.96628139242023,0.0,0.0,0.0,0.0,0.0,-0.011905602093760237,0.0,2.1943571363176617,0.39383500814437866,0.0,0.0,0.0,0.0,0.06501498818397522,0.039685338735580444,0.0,0.0,0.10470032691955566,8.0
20.812263595312835,162.3150651353861,0.0,0.0,0.0,0.0,0.0,0.07780996572216203,0.0,2.2447141374860493,0.4058389961719513,0.0,0.0,0.0,0.7780996263027191,0.11661139130592346,0.0,0.0,0.0,0.11661139130592346,9.0
20.80551348850131,130.56680273676204,0.0,0.0,0.0,0.0,0.0,0.05378348296020352,0.0,2.285642841884068,1.2514309883117676,0.0,0.0,0.0,0.5378348082304001,0.18578417599201202,0.0,0.0,0.0,0.18578417599201202,10.0
20.79876338168979,92.02162896329854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3241429465157646,0.47059300541877747,0.0,0.0,1.1484293341636658,0.0,0.3740777373313904,0.0,0.0,0.0,0.3740777373313904,11.0
20.792013274878265,75.97633489613474,1.1484293937683105,0.0,0.0,0.0,0.0,0.0,0.0,2.3635713849748883,0.5296559929847717,0.0,0.0,2.3392002433538437,0.0,0.07519365847110748,0.0,0.0,0.0,0.07519365847110748,12.0
20.67609229701678,75.30510386486954,3.4875950813293457,0.0,0.0,0.0,0.0,0.0,3.4683570316859655,0.0,0.42735400795936584,0.0,0.0,2.1393439173698425,0.0,0.5008519291877747,0.0,0.0,0.5008519291877747,0.0,13.0
20.66934214755893,44.7575144272994,5.626834392547607,0.0,0.0,0.0,0.0,0.0,0.0,2.4190714154924664,0.4101420044898987,0.0,0.0,1.728464126586914,0.0,0.4358940124511719,0.0,0.0,0.0,0.4358940124511719,14.0
20.662592040747406,35.08741407911356,7.355129718780518,0.0,0.0,0.0,0.0,0.0,0.0,2.425999995640346,0.42344900965690613,0.0,0.0,0.8712314963340759,0.0,0.399169385433197,0.0,0.0,0.0,0.399169385433197,15.0
20.655841933935882,40.10448563795906,8.226140975952148,0.0,0.0,0.0,0.0,-0.050550209504374166,0.0,2.4132142203194755,0.42343100905418396,0.0,0.0,0.0,0.0,0.13801899552345276,0.16850069165229797,0.0,0.0,0.30651968717575073,16.0
20.64909182712436,48.689964770226354,8.2258939743042,0.0,0.0,0.0,0.0,-0.212399875617022,0.0,2.384214346749442,0.026600001379847527,0.0,0.5055540204048157,0.0,0.0,0.0,0.20244553685188293,0.0,0.0,0.20244553685188293,17.0
20.642341720312835,58.88474771138726,8.22564697265625,0.0,0.0,0.0,0.0,0.03673140468205031,0.0,2.356000028337751,0.0,0.7052639722824097,0.0,0.0,0.0,0.0,0.0,0.24048709869384766,0.0,0.24048709869384766,18.0
20.63559161350131,67.43879968489095,6.885537624359131,0.0,0.0,0.0,0.0,-0.26295544059894205,0.0,2.339571489606585,0.0,0.0,0.6709100008010864,0.0,0.0,0.0,0.20560809969902039,0.0,0.0,0.20560809969902039,19.0
20.62884150668979,71.21270525886753,6.885331153869629,0.0,0.0,0.0,0.0,0.016170365923992146,0.0,2.329571533203125,0.0,0.5575230121612549,0.0,0.0,0.0,0.0,0.0,0.3015182316303253,0.0,0.3015182316303253,20.0
20.622091399878265,81.8650369329559,5.84354829788208,0.0,0.0,0.0,0.0,-0.055142309181509086,0.0,2.3237857273646765,0.0,0.4691759943962097,0.0,0.0,0.0,0.0,0.18380768996783559,0.07028005617550548,0.0,0.25408774614334106,21.0
