Temp_FH,Vol_HW,Soc_B,T_FH_plus,T_FH_minus,V_HW_plus,V_HW_minus,profits,comfort,abort,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,index,B,HP
21.5,100.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.3961429050990515,2.32471433367048,0.0,0.24138900637626648,0.0,0.0,0.0,0.0,0.0,1.494507074356079,1.494507074356079,0.0,2.0,-4.488684177398682,1.494507074356079
21.70305824279785,99.32877349853516,3.228527784347534,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.366857201712472,2.295428630283901,0.0,0.22142000496387482,0.0,0.0,0.0,0.0,0.0,0.07123994082212448,0.0,0.07123994082212448,3.0,-4.594528675079346,-0.07123994082212448
21.14478302001953,101.79364776611328,2.9297983646392822,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.34585702078683,2.274428449358259,0.0,0.20653900504112244,0.0,0.0,0.0,0.0,0.0,0.029598014429211617,0.029598014429211617,0.0,4.0,-4.599471092224121,0.029598014429211617
20.41957664489746,93.59720611572266,2.6887545585632324,0.0,0.0,0.0,0.0,-0.14739318918051952,-0.0,0.0,3.335285677228655,2.2638571058000836,0.0,0.20070600509643555,0.0,0.0,0.0,0.0,0.49131061107880214,2.434194311788019,2.9255049228668213,0.0,5.0,-4.599602699279785,2.9255049228668213
20.961339950561523,92.92597961425781,2.3267321580533462e-7,0.0,0.0,0.0,0.0,-0.8822364652473431,-0.0,0.0,3.3306429181780133,2.259214346749442,0.0,2.280128900946366e-7,0.21045977917781425,0.0,0.0,0.0,2.730328321456909,0.0,2.730328321456909,0.0,6.0,-4.599999904632568,2.730328321456909
21.585342407226562,92.25475311279297,2.842170943040401e-14,0.0,0.0,0.0,0.0,-0.8637075201156645,-0.0,0.0,3.337928444998605,2.2664998735700337,0.0,2.7852437390669504e-14,0.23913499712941247,0.0,0.0,0.0,2.63988995552063,0.0,2.63988995552063,0.0,7.0,-4.599999904632568,2.63988995552063
22.16704750061035,91.58352661132812,3.3881317890172014e-21,0.0,0.0,0.0,0.0,-0.7156067864341242,-0.0,0.0,3.3530714307512555,2.2816428593226843,0.0,3.320269273599327e-21,0.34427300095558167,0.0,0.0,0.0,2.0410828590393066,0.0,2.0410828590393066,0.0,8.0,-4.599999904632568,2.0410828590393066
22.635356903076172,90.91230010986328,4.0389678347315804e-28,0.0,0.0,0.0,0.0,-0.5650991366346325,-0.0,0.0,3.3963570731026786,2.324928501674107,0.09594999998807907,3.958069412230643e-28,0.297885000705719,0.0,0.0,0.0,1.5857787132263184,0.0,1.5857787132263184,0.0,9.0,-4.599999904632568,1.5857787132263184
22.88496208190918,90.24107360839844,4.81482486096809e-35,0.0,0.0,0.0,0.0,-0.1687631674116119,-0.0,0.0,3.4687142508370536,2.397285679408482,0.4058389961719513,0.0,0.0,0.0,0.0,0.5223109722137451,0.5625438690185547,4.718386426246933e-35,1.0848548412322998,0.0,10.0,-4.599790096282959,1.0848548412322998
23.102859497070312,89.5698471069336,5.739718509874451e-42,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.5534999847412108,2.4820714133126396,0.4112839996814728,0.0,0.0,2.1306672990322113,0.0,0.13419857621192932,0.0,0.0,0.0,0.13419857621192932,11.0,4.5698323249816895,-0.13419857621192932
22.818071365356445,95.28662109375,2.130667209625244,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.6357143402099608,2.5642857687813896,0.399042010307312,0.0,0.0,3.2780203223228455,0.0,0.7014876008033752,0.0,0.0,0.7014876008033752,0.0,12.0,4.5659499168396,0.7014876008033752
22.824142456054688,94.61539459228516,5.408623695373535,0.0,0.0,0.0,0.0,0.6206228318903271,-0.0,0.0,3.6764286041259764,2.605000032697405,0.4126780033111572,0.0,0.0,0.0,6.2062282264232635,0.30564406514167786,0.0,0.0,0.0,0.30564406514167786,13.0,-0.7038026452064514,-0.30564406514167786
22.539995193481445,109.21373748779297,5.408461570739746,0.0,0.0,0.0,0.0,0.6641041735426212,-0.0,0.0,3.6952857426234655,2.623857171194894,0.42735400795936584,0.0,0.0,0.0,6.64104163646698,0.16110432147979736,0.0,0.0,0.16110432147979736,0.0,14.0,-4.5638275146484375,0.16110432147979736
22.132909774780273,108.54251098632812,5.408299446105957,0.0,0.0,0.0,0.0,0.5515410147836954,-0.0,0.0,3.703071403503418,2.6316429683140345,0.4101420044898987,0.0,0.0,0.0,5.51541006565094,0.5315979719161987,0.0,0.0,0.5315979719161987,0.0,15.0,-4.588072299957275,0.5315979719161987
22.14377212524414,107.87128448486328,5.408137321472168,0.0,0.0,0.0,0.0,0.4537770160105379,-0.0,0.0,3.6968571254185267,2.6254285539899556,0.42344900965690613,0.0,0.0,0.0,4.537770092487335,0.14408081769943237,0.0,0.0,0.14408081769943237,0.0,16.0,-4.595817565917969,0.14408081769943237
22.028963088989258,99.34326934814453,5.407975196838379,0.0,0.0,0.0,0.0,0.1628468776173424,-0.0,0.0,3.6502856663295202,2.5788570949009486,0.42343100905418396,0.0,0.0,0.0,1.6284687519073486,0.5919501781463623,0.0,0.0,0.5919501781463623,0.0,17.0,-4.594414234161377,0.5919501781463623
22.340160369873047,98.67204284667969,5.40781307220459,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.5252142769949777,2.453785705566406,0.1472499966621399,0.38490402698516846,0.0,0.0,0.0,0.0,0.0,0.9578063488006592,0.0,0.9578063488006592,18.0,-4.599269866943359,-0.9578063488006592
